model,horizon_h,stratum,group,n,rmse,mae,r2,smape,bias,reference_rmse,skill_vs_persistence
xgboost,6,pollution,observed > 65 ug/m3,6171,67.41576249658804,45.2001700907167,0.38986800403416944,28.995760763659117,-20.73847919270653,96.68567753204954,0.30273268784571583
xgboost,6,pollution,observed <= 65 ug/m3,3106,22.670800096050378,15.101672231971737,-1.14898241003534,33.468551742333844,7.8834311914151245,42.90220088705234,0.47157023119314356
xgboost,6,pollution,observed > 35 ug/m3,8109,59.97961439419073,38.400699185642864,0.5525429214576518,29.019869849957324,-14.17500368373962,87.2195857314082,0.3123148442954393
xgboost,6,pollution,observed <= 35 ug/m3,1168,20.066132822787754,12.367100929742284,-5.502910243641951,40.722634221682675,9.80641014879104,38.34002075874271,0.4766269703124233
lightgbm,6,overall,all,9277,56.078918840133596,34.91681014428592,0.6278528550362215,30.330237527759607,-10.61388026307066,82.67135656366307,0.3216644655280493
lightgbm,6,season,monsoon (wet),3048,29.830937561689957,18.48178410506854,0.3803464840665236,35.287255412138784,-8.12900390397755,37.9777398884415,0.21451519628820814
lightgbm,6,season,dry,6229,65.17861324375964,42.95886494722934,0.4959992247628494,27.904649068683074,-11.829790223339693,97.32989532842825,0.3303330592946586
lightgbm,6,pollution,observed > 65 ug/m3,6171,66.87320827531698,44.97892067316148,0.3996490295243099,28.901067764126807,-19.79575513757471,96.68567753204954,0.3083442141350281
lightgbm,6,pollution,observed <= 65 ug/m3,3106,22.538912435627022,14.925411537173522,-1.124051675427435,33.1697116460397,7.628666372655182,42.90220088705234,0.4746443779198015
lightgbm,6,pollution,observed > 35 ug/m3,8109,59.502913087768,38.19587076485794,0.5596271862728388,28.908314717194685,-13.516074934782655,87.2195857314082,0.3177803748001441
lightgbm,6,pollution,observed <= 35 ug/m3,1168,19.932033138016504,12.151482599578223,-5.416284249952587,40.20213142405324,9.535003806203795,38.34002075874271,0.48012461277889673
gru_h64_l1,6,overall,all,9277,55.72362277922203,35.53877681475929,0.6325535004959649,30.631047129513245,-1.2980307736733445,82.67135656366307,0.32596215792938255
gru_h64_l1,6,season,monsoon (wet),3048,28.65748716571184,18.025501565050845,0.4281378862264885,34.55778797056189,-4.225376501787984,37.9777398884415,0.24541356989930496
gru_h64_l1,6,season,dry,6229,64.98211377579882,44.10844497355063,0.499033551310903,28.709598087369038,0.13439012523393154,97.32989532842825,0.3323519607565143
gru_h64_l1,6,pollution,observed > 65 ug/m3,6171,65.50197945429538,44.67630902026877,0.4240168911868797,28.018684431489937,-7.5101557286225535,96.68567753204954,0.3225265507129257
gru_h64_l1,6,pollution,observed <= 65 ug/m3,3106,27.386040205007607,17.384330182370686,-2.135867098570814,35.821288665090144,11.044217486787561,42.90220088705234,0.3616635128555241
gru_h64_l1,6,pollution,observed > 35 ug/m3,8109,58.897270377447605,38.62229651486802,0.5685461195236483,28.805954814852697,-3.191789100944265,87.2195857314082,0.3247242590807399
gru_h64_l1,6,pollution,observed <= 35 ug/m3,1168,24.07539433232077,14.131018896795538,-8.36110707457197,43.302000536689974,11.849645832353962,38.34002075874271,0.37205578255116534
persistence,12,overall,all,9212,98.65476302038726,64.89296569691706,-0.15139507117037487,50.066407228974484,0.289622231871472,98.65476302038726,0.0
persistence,12,season,monsoon (wet),3011,42.2753817765223,27.099634672866156,-0.2400717658808753,47.227564873636524,-0.01693789438724676,42.2753817765223,0.0
persistence,12,season,dry,6201,116.57984398075426,83.24415416868247,-0.6126218285532963,51.444854952232454,0.43847766489275924,116.57984398075426,0.0
persistence,12,pollution,observed > 65 ug/m3,6137,114.21708046423488,81.71973276845364,-0.7510921512628523,50.143601276991625,-10.949323773830862,114.21708046423488,0.0
persistence,12,pollution,observed <= 65 ug/m3,3075,55.86778235880727,31.31056910569106,-12.031716761963825,49.91234548176111,22.72,55.86778235880727,0.0
persistence,12,pollution,observed > 35 ug/m3,8055,104.41093965815054,71.02482929857231,-0.3558358266695272,49.31189531680857,-2.2223463687150837,104.41093965815054,0.0
persistence,12,pollution,observed <= 35 ug/m3,1157,39.93794884561317,22.203111495246326,-24.668699795455698,55.31929698912709,17.777873811581678,39.93794884561317,0.0
seasonal_naive,12,overall,all,9212,73.36036949483409,44.93790707772471,0.3633345672913987,37.908908522033315,-0.14090316977854972,98.65476302038726,0.2563930290960815
seasonal_naive,12,season,monsoon (wet),3011,40.42110207789529,26.325805380272335,-0.13367362712624709,47.84384052382195,-0.07871139156426436,42.2753817765223,0.04386192674566902
seasonal_naive,12,season,dry,6201,84.86217802882982,53.97532656023222,0.14549630992217022,33.084834943999844,-0.17110143525237864,116.57984398075426,0.27206817978895736
seasonal_naive,12,pollution,observed > 65 ug/m3,6137,86.23750603209234,56.5945901906469,0.0017501159576480685,34.74435760464743,-6.30422030307968,114.21708046423488,0.24496839105341928
seasonal_naive,12,pollution,observed <= 65 ug/m3,3075,35.778555597597936,21.67382113821138,-4.344712818151536,44.224631767560865,12.159674796747968,55.86778235880727,0.35958518332064004
seasonal_naive,12,pollution,observed > 35 ug/m3,8055,77.4324029906009,48.43972687771571,0.25430613299404015,35.214927353480554,-2.4320297951582868,104.41093965815054,0.25838802673244243
seasonal_naive,12,pollution,observed <= 35 ug/m3,1157,33.269544265388134,20.558340535868627,-16.81254857515406,56.66432625124032,15.809853068280034,39.93794884561317,0.16696913018750337
climatology,12,overall,all,9212,65.07821966907805,42.57178897450181,0.498974791215013,37.318768093532036,-12.615867611461827,98.65476302038726,0.34034386504350056
climatology,12,season,monsoon (wet),3011,34.67260312409965,22.01836051554923,0.165849066731245,41.78346941844223,-10.649361667103534,42.2753817765223,0.1798393848366111
climatology,12,season,dry,6201,75.55059073165076,52.55185236587516,0.32273080351458494,35.15085716153645,-13.570737696684017,116.57984398075426,0.3519412262713002
climatology,12,pollution,observed > 65 ug/m3,6137,76.07519525818896,53.08729101717679,0.22315738200367363,35.22138153087824,-25.935306191760123,114.21708046423488,0.3339420430903888
climatology,12,pollution,observed <= 65 ug/m3,3075,33.72262981337807,21.585240670145243,-3.748119462576187,41.50467421873736,13.966699727494477,55.86778235880727,0.39638502926791275
climatology,12,pollution,observed > 35 ug/m3,8055,68.67038792822547,46.03011274763408,0.41351879529272695,35.31781983386366,-16.950149843002578,104.41093965815054,0.34230658058382
climatology,12,pollution,observed <= 35 ug/m3,1157,29.838117879481327,18.49504049344695,-13.32765807716273,51.24931107678938,17.55927791581626,39.93794884561317,0.25288807407647373
sarimax,12,overall,all,9200,78.9005725396866,53.70141741384383,0.2641570272096555,46.77540394921518,-18.395818348965157,98.65476302038726,0.2002355474374654
sarimax,12,season,monsoon (wet),3011,38.6309103257539,31.315975616651006,-0.03547979142674329,55.717501566666904,18.656344648813917,42.2753817765223,0.08620788973672533
sarimax,12,season,dry,6189,92.3467455908023,64.59212112225352,-0.010448325508501055,42.42499904920757,-36.42200396640139,116.57984398075426,0.20786696535597116
sarimax,12,pollution,observed > 65 ug/m3,6125,92.47602517915426,63.21564925608427,-0.14638636751483203,38.44147954174681,-45.0471088691075,114.21708046423488,0.19034854679102442
sarimax,12,pollution,observed <= 65 ug/m3,3075,39.88966445796924,34.75030520775513,-5.643539680171733,63.37549728116439,34.69008553261917,55.86778235880727,0.28599878545777213
sarimax,12,pollution,observed > 35 ug/m3,8043,82.65742470666672,55.308992848629394,0.15115762533096633,39.745887039460584,-27.159559808071176,104.41093965815054,0.20834516979453022
sarimax,12,pollution,observed <= 35 ug/m3,1157,44.788734617588815,42.52619768870959,-31.28270694151813,95.64178640829579,42.52619768870959,39.93794884561317,-0.12145805961961575
ridge,12,overall,all,9212,59.67162098288175,37.39943143709232,0.578765511349772,32.70789377437192,-12.129530561198072,98.65476302038726,0.39514708508751417
ridge,12,season,monsoon (wet),3011,31.60020423179992,19.68798186303522,0.3071303759684231,38.02701102051215,-7.966208919441818,42.2753817765223,0.25251522508191415
ridge,12,season,dry,6201,69.31657419796525,45.99952411044919,0.42988853359297563,30.125106799992263,-14.15110151158157,116.57984398075426,0.4054154489226416
ridge,12,pollution,observed > 65 ug/m3,6137,71.20085660494905,47.77726758703167,0.31951692336220894,30.63224999600523,-22.90999270585698,114.21708046423488,0.37661813526003773
ridge,12,pollution,observed <= 65 ug/m3,3075,23.438472825258163,16.687632916058885,-1.2937040904894572,36.850406251717075,9.385817790597606,55.86778235880727,0.5804653087046472
ridge,12,pollution,observed > 35 ug/m3,8055,63.324008275748504,40.72062278449244,0.501285619913385,30.814097237940665,-15.495487644033874,104.41093965815054,0.39351174806896494
ridge,12,pollution,observed <= 35 ug/m3,1157,20.813276767380152,14.2773948741641,-5.97129204364607,45.89244960924985,11.30416373633208,39.93794884561317,0.4788596468026598
random_forest,12,overall,all,9212,57.27868892981686,35.481873421466894,0.6118725239953224,31.396533327781167,-13.206296998216908,98.65476302038726,0.4194027011348649
random_forest,12,season,monsoon (wet),3011,32.16695891684346,19.807894542143796,0.2820540470016042,37.78570965475687,-9.1540777812687,42.2753817765223,0.23910896684775929
random_forest,12,season,dry,6201,66.11729629347901,43.09263787972231,0.4813005753168941,28.294161142565265,-15.173920294819236,116.57984398075426,0.4328582537441543
random_forest,12,pollution,observed > 65 ug/m3,6137,68.4337422375497,45.45103063892681,0.37138104686024,29.598340989322843,-23.96361492631237,114.21708046423488,0.4008449352811242
random_forest,12,pollution,observed <= 65 ug/m3,3075,21.957208568175623,15.585705017059917,-1.0129501569584929,34.98531589074662,8.262860765920289,55.86778235880727,0.6069790558866852
random_forest,12,pollution,observed > 35 ug/m3,8055,60.81615286203172,38.672472171151384,0.540005133793211,29.661094291677692,-16.695734918168867,104.41093965815054,0.41753083478466446
random_forest,12,pollution,observed <= 35 ug/m3,1157,19.29874387524576,13.269018686195906,-4.993637084059279,43.478608898925074,11.087067258665561,39.93794884561317,0.5167817969358346
xgboost,12,overall,all,9212,57.02178472634108,35.280228630959215,0.6153463454332782,31.19146015349322,-11.890153042211695,98.65476302038726,0.4220067741224275
xgboost,12,season,monsoon (wet),3011,31.86557737821698,19.853721331975876,0.29544430956767365,38.004333675865006,-8.769079066438842,42.2753817765223,0.24623797493619382
xgboost,12,season,dry,6201,65.85776232108735,42.77082909495515,0.4853647435057822,27.883354658272864,-13.405643082697436,116.57984398075426,0.43508448740110195
xgboost,12,pollution,observed > 65 ug/m3,6137,68.24421672287914,45.3795729153451,0.3748581138759295,29.461827228553783,-21.73732863817138,114.21708046423488,0.4025042800472505
xgboost,12,pollution,observed <= 65 ug/m3,3075,21.11513063359209,15.124236477048234,-0.8615140233876417,34.64341373409593,7.762567813854842,55.86778235880727,0.6220517489314054
xgboost,12,pollution,observed > 35 ug/m3,8055,60.58469950908961,38.48568488884573,0.5434997566214357,29.40613437193133,-15.111832046119808,104.41093965815054,0.4197475886391926
xgboost,12,pollution,observed <= 35 ug/m3,1157,18.282940402970176,12.963936360193474,-4.379283649171969,43.620845780529535,10.539081509629147,39.93794884561317,0.5422163398113924
lightgbm,12,overall,all,9212,56.94022912975693,35.28790155635334,0.6164458629048174,31.137567983328612,-11.715505626707015,98.65476302038726,0.4228334508493008
lightgbm,12,season,monsoon (wet),3011,31.8628129551499,19.687725095922158,0.29556654840213314,37.70799615125887,-9.035795175269044,42.2753817765223,0.24630336578426926
lightgbm,12,season,dry,6201,65.75350322613548,42.86283000698362,0.4869928867460034,27.94718591372081,-13.016684173599408,116.57984398075426,0.4359788023306115
lightgbm,12,pollution,observed > 65 ug/m3,6137,68.16260755030136,45.48329328190564,0.37635235940307643,29.5437493517072,-21.30087729119837,114.21708046423488,0.40321878940299727
lightgbm,12,pollution,observed <= 65 ug/m3,3075,20.981476309368983,14.940220574332397,-0.8380226248008054,34.318467151543445,7.41471417979166,55.86778235880727,0.6244440816602171
lightgbm,12,pollution,observed > 35 ug/m3,8055,60.5185127185127,38.54350756022854,0.5444966347835751,29.4429919259854,-14.84587112426891,104.41093965815054,0.42038149530446733
lightgbm,12,pollution,observed <= 35 ug/m3,1157,17.77831973007346,12.62246822773216,-4.086438324298325,42.93515669715708,10.078006977321545,39.93794884561317,0.5548514572243424
gru_h64_l1,12,overall,all,9212,59.39768030895731,37.57489325237685,0.5826242429855675,32.67737039850605,-7.961699121395303,98.65476302038726,0.3979238458392259
gru_h64_l1,12,season,monsoon (wet),3011,30.317730898803557,19.164821322601497,0.3622284668761345,37.336403612873845,-6.322579636043828,42.2753817765223,0.28285139897564315
gru_h64_l1,12,season,dry,6201,69.24513912178558,46.51421377818779,0.4310629993301812,30.415098344246832,-8.757601196930427,116.57984398075426,0.4060282055857185
gru_h64_l1,12,pollution,observed > 65 ug/m3,6137,70.0266858805424,47.06661566911697,0.3417755078135032,29.81590667571872,-17.493325189283468,114.21708046423488,0.3868983028114603
gru_h64_l1,12,pollution,observed <= 65 ug/m3,3075,27.974909710158887,18.631576025861698,-2.2675041962765405,38.38820059907381,11.061256709053367,55.86778235880727,0.4992657927516827
gru_h64_l1,12,pollution,observed > 35 ug/m3,8055,62.9101036031088,40.95219885963547,0.5077838061680342,31.049678165837456,-10.660098026246756,104.41093965815054,0.39747593682155025
gru_h64_l1,12,pollution,observed <= 35 ug/m3,1157,23.178540947015374,14.06219086130672,-7.645787293452145,44.00931589042091,10.824474758102044,39.93794884561317,0.4196361701845053
persistence,24,overall,all,9083,73.76441129626997,45.22140262027964,0.360556952991792,37.984525799530374,0.0059451722999009134,73.76441129626997,0.0
persistence,24,season,monsoon (wet),2937,40.789414096666505,26.598910452843036,-0.13622063618864044,48.184667507193915,-0.04664623765747361,40.789414096666505,0.0
persistence,24,season,dry,6146,85.12524319473,54.12056622193296,0.14646101980679094,33.11016585885225,0.031077123332248616,85.12524319473,0.0
persistence,24,pollution,observed > 65 ug/m3,6069,86.5865388108683,56.82402372713791,-0.00035416858923076333,34.75552247574949,-6.127039050914483,86.5865388108683,0.0
persistence,24,pollution,observed <= 65 ug/m3,3014,36.07130463285727,21.85832780358328,-4.400187059584748,44.48645717711041,12.355341738553417,36.07130463285727,0.0
persistence,24,pollution,observed > 35 ug/m3,7952,77.81303124793399,48.70560865191147,0.25164199344990223,35.26614998160678,-2.2513832997987926,77.81303124793399,0.0
persistence,24,pollution,observed <= 35 ug/m3,1131,33.56249696425588,20.724137931034484,-16.97009910233291,57.09727956091712,15.87709991158267,33.56249696425588,0.0
seasonal_naive,24,overall,all,9083,73.76441129626997,45.22140262027964,0.360556952991792,37.984525799530374,0.0059451722999009134,73.76441129626997,0.0
seasonal_naive,24,season,monsoon (wet),2937,40.789414096666505,26.598910452843036,-0.13622063618864044,48.184667507193915,-0.04664623765747361,40.789414096666505,0.0
seasonal_naive,24,season,dry,6146,85.12524319473,54.12056622193296,0.14646101980679094,33.11016585885225,0.031077123332248616,85.12524319473,0.0
seasonal_naive,24,pollution,observed > 65 ug/m3,6069,86.5865388108683,56.82402372713791,-0.00035416858923076333,34.75552247574949,-6.127039050914483,86.5865388108683,0.0
seasonal_naive,24,pollution,observed <= 65 ug/m3,3014,36.07130463285727,21.85832780358328,-4.400187059584748,44.48645717711041,12.355341738553417,36.07130463285727,0.0
seasonal_naive,24,pollution,observed > 35 ug/m3,7952,77.81303124793399,48.70560865191147,0.25164199344990223,35.26614998160678,-2.2513832997987926,77.81303124793399,0.0
seasonal_naive,24,pollution,observed <= 35 ug/m3,1131,33.56249696425588,20.724137931034484,-16.97009910233291,57.09727956091712,15.87709991158267,33.56249696425588,0.0
climatology,24,overall,all,9083,65.43149142293335,42.72020961358585,0.4968682234773619,37.27539408740703,-13.056991484511983,73.76441129626997,0.11296666952126799
climatology,24,season,monsoon (wet),2937,34.87149072853818,22.101881875196444,0.16955903289739704,41.77613752211044,-10.757117417429294,40.789414096666505,0.14508478484401588
climatology,24,season,dry,6146,75.80290866392114,52.57312672514617,0.3231719185048759,35.12461578156193,-14.156036413737795,85.12524319473,0.10951316179483161
climatology,24,pollution,observed > 65 ug/m3,6069,76.45002270404746,53.21755845305635,0.22015504945587316,35.162843394447336,-26.509521320708917,86.5865388108683,0.11706803674139377
climatology,24,pollution,observed <= 65 ug/m3,3014,33.66544303765764,21.58271455494403,-3.7038533304565107,41.52923289151198,14.03106544179167,36.07130463285727,0.06669738230116962
climatology,24,pollution,observed > 35 ug/m3,7952,69.01831177981057,46.17238724625487,0.41124663016740026,35.27936450119684,-17.397307205492094,77.81303124793399,0.1130237355758702
climatology,24,pollution,observed <= 35 ug/m3,1131,29.84334726309696,18.4481348700102,-13.208132863203156,51.30937045305107,17.459534256632004,33.56249696425588,0.11081266406131285
sarimax,24,overall,all,9059,81.36196179404095,55.75711945592988,0.22119133232957588,48.888647155431734,-25.083763451421238,73.76441129626997,-0.1029975073922289
sarimax,24,season,monsoon (wet),2937,43.10110377223157,36.45193169899125,-0.2686578840530438,61.827822414608015,25.068431424661835,40.789414096666505,-0.05667376516089706
sarimax,24,season,dry,6122,94.36284189682527,65.01869025666964,-0.04858146553898224,42.6811401746737,-49.14403727550748,85.12524319473,-0.10851773640121776
sarimax,24,pollution,observed > 65 ug/m3,6046,95.22682705685045,64.39257265019593,-0.20976336500291293,38.894913029390686,-56.73504201366346,86.5865388108683,-0.09978789272146793
sarimax,24,pollution,observed <= 65 ug/m3,3013,41.312917983659766,38.4288917717173,-6.087118308838671,68.94245283948227,38.4288917717173,36.07130463285727,-0.14531255257199427
sarimax,24,pollution,observed > 35 ug/m3,7928,84.66667446943949,56.34702539705085,0.11336515163599026,40.74644646962157,-36.026531396301046,77.81303124793399,-0.08807834769561773
sarimax,24,pollution,observed <= 35 ug/m3,1131,52.66587011831019,51.62204049818716,-43.24869554617263,105.96324223686682,51.62204049818716,33.56249696425588,-0.5691880784197743
ridge,24,overall,all,9083,59.36511127642036,37.284888685756435,0.5858375888033878,32.88848632579932,-12.329937518328217,73.76441129626997,0.19520660121607636
ridge,24,season,monsoon (wet),2937,33.204706141536406,20.86671843502664,0.2470484688878869,40.126115601749106,-9.375822646393571,40.789414096666505,0.18594795054312774
ridge,24,season,dry,6146,68.42120507552536,45.13066903499063,0.4485729501594773,29.429827493475123,-13.74162566978804,85.12524319473,0.19622896208346774
ridge,24,pollution,observed > 65 ug/m3,6069,70.81207641879982,47.66467268903361,0.3309359643924661,30.862837455197113,-22.800486867170495,86.5865388108683,0.1821814638707845
ridge,24,pollution,observed <= 65 ug/m3,3014,22.8840208900538,16.384122555733473,-1.1734506040066282,36.967339343611144,8.753594000624597,36.07130463285727,0.3655893202928735
ridge,24,pollution,observed > 35 ug/m3,7952,62.92144976130695,40.40819696313734,0.5106696163356308,30.68127403334716,-15.922283477606426,77.81303124793399,0.19137644746389992
ridge,24,pollution,observed <= 35 ug/m3,1131,21.598875102130627,15.325076641783834,-6.442249248311879,48.40727690898201,12.927653169718036,33.56249696425588,0.35645803930698394
random_forest,24,overall,all,9083,58.49972691929854,36.25169584554549,0.5978243378438801,32.376463601006954,-13.791661737526862,73.76441129626997,0.20693833392991934
random_forest,24,season,monsoon (wet),2937,34.05877690905832,21.35448850322251,0.20781642374694376,40.867103309129284,-10.858753007309328,40.789414096666505,0.1650094108156912
random_forest,24,season,dry,6146,67.10639384255241,43.370650932496766,0.46956224162213644,28.319026434922467,-15.193216072158963,85.12524319473,0.2116745712074879
random_forest,24,pollution,observed > 65 ug/m3,6069,69.91773163416485,46.517269818613784,0.3477295758535218,30.64057845732402,-24.292032532120967,86.5865388108683,0.19251037638902813
random_forest,24,pollution,observed <= 65 ug/m3,3014,21.67325073190126,15.580903396125617,-0.9495447741451568,35.87184745535723,7.351918339577197,36.07130463285727,0.39915534099758776
random_forest,24,pollution,observed > 35 ug/m3,7952,62.07040052898007,39.41743774953961,0.5238170540860145,30.493650223695983,-17.448109983068694,77.81303124793399,0.20231355168253906
random_forest,24,pollution,observed <= 35 ug/m3,1131,19.881630975666727,13.993535261494884,-5.305883773181878,45.61442290814827,11.916628667909608,33.56249696425588,0.40762360449996604
xgboost,24,overall,all,9083,58.69697491092797,36.36820484646075,0.5951076728426057,32.14783331805808,-13.135002885981368,73.76441129626997,0.20426430741546375
xgboost,24,season,monsoon (wet),2937,33.576941247900706,21.013646109957037,0.23007220190392286,39.92817066761588,-10.285248507788854,40.789414096666505,0.17682217331371852
xgboost,24,season,dry,6146,67.47596082551858,43.70571526122017,0.4637037216427331,28.42982960903574,-14.496820101853713,85.12524319473,0.20733312125567083
xgboost,24,pollution,observed > 65 ug/m3,6069,70.19802902286875,46.77208209812734,0.34248924065372066,30.57380487957862,-23.424638225076357,86.5865388108683,0.1892731827957358
xgboost,24,pollution,observed <= 65 ug/m3,3014,21.454889547865275,15.418924474740598,-0.9104587698596303,35.317301995274995,7.584239606708577,36.07130463285727,0.40520893917648704
xgboost,24,pollution,observed > 35 ug/m3,7952,62.326741385910786,39.609980315053505,0.5198758132317458,30.338095395030567,-16.63515683956835,77.81303124793399,0.19901923384374487
xgboost,24,pollution,observed <= 35 ug/m3,1131,18.887187116646114,13.57545637055483,-4.690841769978067,44.87200304742567,11.474390782386157,33.56249696425588,0.43725321936681283
lightgbm,24,overall,all,9083,59.020989543664804,36.6231726361902,0.5906252226195368,32.40188227805955,-13.360750504393561,73.76441129626997,0.19987174700532984
lightgbm,24,season,monsoon (wet),2937,33.72036244450095,21.153736118442385,0.22348078556170525,40.28517563465361,-10.71287705180481,40.789414096666505,0.17330603561533553
lightgbm,24,season,dry,6146,67.85839985182375,44.015579901505085,0.4576072731655514,28.634678798021024,-14.626094521681742,85.12524319473,0.2028404583045611
lightgbm,24,pollution,observed > 65 ug/m3,6069,70.59449739514714,47.14525286134464,0.3350412147761309,30.907944839930977,-23.59859511868322,86.5865388108683,0.1846943143281511
lightgbm,24,pollution,observed <= 65 ug/m3,3014,21.514164578568874,15.435878380562363,-0.9210296873897159,35.4100794618692,7.254206019867865,36.07130463285727,0.4035656653524068
lightgbm,24,pollution,observed > 35 ug/m3,7952,62.68061793341743,39.938566592987684,0.5144082715252439,30.721792536093233,-16.830598173209413,77.81303124793399,0.1944714538404304
lightgbm,24,pollution,observed <= 35 ug/m3,1131,18.76208307285124,13.312816540298321,-4.615702001160602,44.21450263890496,11.035561310304647,33.56249696425588,0.44098071449115084
gru_h64_l1,24,overall,all,9083,57.23559751855922,36.3378100560519,0.6150178885413142,31.78917486512439,-5.5680672570254774,73.76441129626997,0.22407572279434107
gru_h64_l1,24,season,monsoon (wet),2937,31.150980201526405,19.534730938905817,0.3373088480266109,37.2462490716182,-5.937581315615409,40.789414096666505,0.23629743423864957
gru_h64_l1,24,season,dry,6146,66.16389793505785,44.36752749293086,0.48435739425830515,29.18139306485229,-5.391486913699962,85.12524319473,0.2227464445099645
gru_h64_l1,24,pollution,observed > 65 ug/m3,6069,67.86460917451315,45.84827711691493,0.3854747505430569,29.30242450456762,-13.764948784450956,86.5865388108683,0.2162221737174369
gru_h64_l1,24,pollution,observed <= 65 ug/m3,3014,24.46308387556225,17.1875032901668,-1.4837478951101528,36.796503311779674,10.937199494781167,36.07130463285727,0.32181316632282597
gru_h64_l1,24,pollution,observed > 35 ug/m3,7952,60.63547426653867,39.38526161094112,0.5455790979851904,29.643479911723077,-8.289226013370838,77.81303124793399,0.2207542452197092
gru_h64_l1,24,pollution,observed <= 35 ug/m3,1131,21.407528191654755,14.911342536618617,-6.310969866709725,46.87544035535183,13.564253194308131,33.56249696425588,0.3621592513079759
